user_id;start_at;distancia_km
f6c0f26c1f984f14214d7023d1e83ff9;14/10/2010;130.2
99ee1e7dbe3c6fb9341031590f8cd915;14/10/2010;51.6
f78d50ea4f0c83a4a302d9fa8220c654;14/10/2010;11.9
2f1882c87731970df63e69d4bc1f0b52;15/10/2010;100.8
d2f1475850c213560abdec5deae2dc97;2/08/2010;185.3
7d3c2e2ccb10710c9877b709b8192478;17/08/2010;86.9
659fcfb728615b0996641d0399df43c5;19/08/2010;158.7
7e9ffcfa6264bf3de3135ba5ab6b3ce0;17/08/2010;101.5
ca5f041e0b807120714a6e4616154d37;16/07/2010;23.2
17c21284245ff240c7212732991c62d2;3/11/2010;19.9
a7500250b42dd954a734ab8ba92352a9;3/11/2010;109.5
5d3f4707b95580ea79778ab1c3eea390;4/11/2010;148.3
8a7bb25a86a16b0f6520b015e84a5d35;6/07/2010;56.1
8ed36e0e9dbf62743c06c09e5f7c1835;5/07/2010;33.7
406921adcca37705ef527b42462577c5;5/07/2010;128.8
1148d03f8b2a30203b4b2823226d3594;6/08/2010;245.5
81391eb34b4ff58d304e5aa357d4c7df;24/02/2010;52.28
8d7a255716cbbbbf448c696c69370f2d;24/02/2010;174.76
3d68e1172f35c1fbd06db5a1bc13b262;1/01/2010;145.48
81391eb34b4ff58d304e5aa357d4c7df;1/01/2010;46.24
9b474537c2b26020bb16aee19acacccf;1/01/2010;55.17
9b474537c2b26020bb16aee19acacccf;1/01/2010;55.29
e1c35c883ce3aeffbf2e3d5a2fe3ee11;14/07/2010;102.5
8e37a68fab5f31a5e2c1b5f77c6bb9e5;6/11/2010;68.62
ae06c34243f741e203e97c48eb42017b;4/11/2010;59.82
59a766bd488db1053eeba5a3aea922df;4/11/2010;64.24
f78d50ea4f0c83a4a302d9fa8220c654;5/11/2010;16.27
68fe4d0ad82cc2d715d131953336e852;4/11/2010;185.06
ae06c34243f741e203e97c48eb42017b;4/11/2010;94.73
ae06c34243f741e203e97c48eb42017b;4/11/2010;86.56
ae06c34243f741e203e97c48eb42017b;4/11/2010;14.4
e4cae9e711f3aa4ce90ed98f2817e733;4/11/2010;80.41
ae06c34243f741e203e97c48eb42017b;4/11/2010;96.58
36c09cf37ce9cd241ffd160d17d243c9;16/09/2010;22.5
2567bce44b7b5ec0fa4311c5b2665e03;1/10/2010;162
4c37542f88f6bc6fb2465a93be210506;2/10/2010;102.5
ae06c34243f741e203e97c48eb42017b;26/11/2010;9.07
cf3a94138caddceb3209e4723638ef6f;27/11/2010;147.47
ae06c34243f741e203e97c48eb42017b;26/11/2010;24.03
74cd7c58007b373923662b850024736e;26/11/2010;30.36
699c76a8203348961730e0164a753a25;18/08/2010;47.9
649d38ea6680a3f6ee4a4b734f7898bf;13/08/2010;58.4
406921adcca37705ef527b4246c1370e;10/04/2010;69.63
406921adcca37705ef527b4246c12e83;10/04/2010;55.75
b8329294de68c83ec04d2edab5f52e3f;10/04/2010;30.79
406921adcca37705ef527b4246c12e83;10/04/2010;153.68
81391eb34b4ff58d304e5aa357d4c7df;10/04/2010;132.1
caa7a1b7f11b99895d9991c3635fd51d;10/04/2010;151.96
0a98cead98f3935ef3051e834a30419e;22/09/2010;218.9
c6edbfc4eedf3b9eccc4df5f1b2da11a;22/09/2010;132
784a730957c6e05508e71c604ac0e40b;16/07/2010;68.4
68fe4d0ad82cc2d715d131953312673c;15/07/2010;68.6
f1e26c4ed501729be168d62e7881d432;9/10/2010;96.9
3a2679f650632d8bba988f75e7227ab8;10/10/2010;153.2
a479cdd4f9c8127e0f521fdf5d79a9c7;10/10/2010;171.9
406921adcca37705ef527b4246c12e83;9/10/2010;28.9
55a921582f7b88ef61a3d8e24f502205;9/10/2010;66.1
b12f4f09c783e29fe0d0ea62452daf8e;10/10/2010;43.6
ae06c34243f741e203e97c48eb62c195;9/10/2010;44.6
68fe4d0ad82cc2d715d131953336d717;9/10/2010;100
65b6f3b7075270499ddd0f1dc10f9ac6;9/10/2010;35.6
1cbe459130a435037ebacaf7fb1e7f35;18/01/2010;18.18
fd3831b43f038c9ee0e840c18baa5793;19/08/2010;222.9
e4cae9e711f3aa4ce90ed98f28380df7;14/08/2010;35.9
9cb0ce4ebefaba511db0badba0bbc923;15/08/2010;419.7
a92faa0a8fe8d690b29dcaac2d70656a;15/08/2010;196.7
1e639fc120efea2675ac138ebeac4c2f;15/08/2010;161.9
2567bce44b7b5ec0fa4311c5b2651508;14/08/2010;37.2
5d3f4707b95580ea79778ab1c3eea390;14/08/2010;75.1
f78d50ea4f0c83a4a302d9fa8220c654;15/08/2010;15.6
65b6f3b7075270499ddd0f1dc10f9ac6;14/08/2010;38.2
406921adcca37705ef527b4246c1370e;25/04/2010;120.43
f728194ffdb461394d105863bc59c5e4;24/09/2010;36.8
ae06c34243f741e203e97c48eb62e6db;23/09/2010;44.5
75f83a9faa738dfb5e1c8955920fefb3;10/12/2010;60.37
ca5f041e0b807120714a6e4616154d37;9/12/2010;36.19
ae06c34243f741e203e97c48eb62e6db;9/12/2010;51.92
2ca81f8112b8c60af222ee2ed7287d4e;9/12/2010;29.36
16cbe35db7fff70fbc8251b4cdc70323;6/07/2010;96.6
cd0fdff68d64de7366381071f4d4a67a;3/11/2010;64
9b474537c2b26020bb16aee19acacccf;25/02/2010;42.54
a479cdd4f9c8127e0f521fdf5d7a7fa0;28/04/2010;375.06
13cd660fbea6e3b6221aa0fc6fcb8f58;28/04/2010;125.41
86aa09456b63a2a25e0097c55220cd9a;1/09/2010;230.5
de4eaca945c64dda33846e2fd2a1c7e1;31/08/2010;184.3
d20d36802cc7944b4db14ba1698bc78b;1/09/2010;137.2
a479cdd4f9c8127e0f521fdf5d7ad15e;31/08/2010;108.7
851e424ed81e136e7e8c4b9ab0a84dd9;31/08/2010;144.6
2ca7077f2fa5233904198635ad5cf6fe;10/08/2010;98.4
2eb2273b6a2d38daeb67ee14a8d4171c;10/08/2010;35.3
3546db06867c6c6f85e353c8ea633d07;3/09/2010;49.9
0a98cead98f3935ef3051e834a30419e;3/09/2010;92.2
8d7a255716cbbbbf448c696c69370f2d;3/09/2010;60
d6d916f7489aba2e893781969dded88c;3/09/2010;86.7
e84fda9c5df33f03c89b6923c3650564;3/09/2010;45.8
55a921582f7b88ef61a3d8e24f502205;3/09/2010;46.8
0f0ffd9676b4aa664f8b88b76cc20d92;16/11/2010;86.88
a479cdd4f9c8127e0f521fdf5d7ad15e;16/11/2010;83.71
760cafde3f1d33ceca82940e5230f9af;21/05/2010;53.91
9b474537c2b26020bb16aee19acacccf;20/05/2010;220.93
ec06dc15d3cc81f20956abc19b8fb1b9;20/05/2010;66.08
88a0d8a123b3c1b2f39bec89da7c8817;21/05/2010;23.09
406921adcca37705ef527b4246c1370e;20/05/2010;232.15
760cafde3f1d33ceca82940e5230f9af;20/05/2010;15.65
406921adcca37705ef527b4246c12e83;20/05/2010;61.61
fd3831b43f038c9ee0e840c18bc56ea0;20/05/2010;84.83
55a921582f7b88ef61a3d8e24f502205;11/09/2010;50.6
55a921582f7b88ef61a3d8e24f502205;10/09/2010;55.8
8e37a68fab5f31a5e2c1b5f77c6bb9e5;26/06/2010;26.7
86aa09456b63a2a25e0097c55203bbfb;12/12/2010;92.37
4c37542f88f6bc6fb2465a93be210506;4/12/2010;81.94
2ca81f8112b8c60af222ee2ed7287d4e;4/12/2010;98.16
3abce16ea601affbeae8f50584cdef8c;30/09/2010;92.4
8e37a68fab5f31a5e2c1b5f77c6bb9e5;15/11/2010;134.83
851e424ed81e136e7e8c4b9ab0a89e94;15/11/2010;26.66
ae06c34243f741e203e97c48eb42017b;28/10/2010;83.6
45dede3130cc9cc775e223b007f0fd3e;29/10/2010;39
9cb0ce4ebefaba511db0badba05ad866;30/10/2010;34.1
5d3f4707b95580ea79778ab1c3eded3a;28/10/2010;15.9
a142ea0ecdc8a0f61ef28bd089964d1d;3/06/2010;55.24
35e9968bb54e4382c317cdc069854392;28/06/2010;282.1
8ed36e0e9dbf62743c06c09e5f7c1835;27/06/2010;36.4
ded01e648ddbeb109e0b377479b816be;27/06/2010;33.9
3a2679f650632d8bba988f75e7227ab8;28/06/2010;219.2
0a98cead98f3935ef3051e834a30419e;27/06/2010;36.7
274830ce12f90afc5e6000fa62d397e5;27/06/2010;88
ded01e648ddbeb109e0b377479b816be;27/06/2010;40.5
45dede3130cc9cc775e223b007f0fd3e;28/06/2010;109.1
a80b8e14030b5d1e76d59fffbf21b9bf;28/06/2010;114
ded01e648ddbeb109e0b377479b816be;27/06/2010;18.3
15c2795f9994744f8ffef0a4ba095708;26/04/2010;25.4
8ed36e0e9dbf62743c06c09e5f7c1835;26/04/2010;33.56
ded01e648ddbeb109e0b377479b816be;15/08/2010;133.6
dcadab2065b6511035589404eb0aba75;16/08/2010;34.2
65b6f3b7075270499ddd0f1dc10f9ac6;15/08/2010;44.3
55a921582f7b88ef61a3d8e24f502205;15/08/2010;47.3
9a509746b5612ec4d3126dab574b4c84;12/11/2010;35.84
27bd69801ce062f9b751502b38443d94;12/11/2010;26.56
a7222df9a2d53b3b271c96f2b77b0270;12/12/2010;19.78
807f274d7a99210e52857364d84eb6c1;12/12/2010;81.72
0a98cead98f3935ef3051e834a30419e;11/12/2010;60.15
8e37a68fab5f31a5e2c1b5f77c6bb9e5;23/08/2010;38.8
8ed36e0e9dbf62743c06c09e5f7c1835;29/08/2010;95.9
9cb0ce4ebefaba511db0badba05ad866;8/06/2010;56.2
359b2ca8e58beb9496d90e09ea0e85ef;7/06/2010;137.4
dc7dea8e8925d870ca8823a44ebf1996;6/06/2010;67.8
d9d3d81deef80d665fb0358ddef430b0;1/06/2010;41.64
5cad427fb6e68da9e87d07900d74015f;1/06/2010;59.33
ff1cb10b9edf79369742a37ce5d5f898;1/06/2010;38.25
65b6f3b7075270499ddd0f1dc10f9ac6;31/05/2010;9.91
760cafde3f1d33ceca82940e5230f9af;2/05/2010;26.97
406921adcca37705ef527b4246c12e83;2/05/2010;67.14
0a98cead98f3935ef3051e834a30419e;15/11/2010;62.74
0a98cead98f3935ef3051e834a30419e;7/11/2010;95.9
68fe4d0ad82cc2d715d131953336e852;6/11/2010;29.98
8ed36e0e9dbf62743c06c09e5f7c1835;5/02/2010;42.82
65b6f3b7075270499ddd0f1dc10f9ac6;5/02/2010;42.28
8d7a255716cbbbbf448c696c69370f2d;5/02/2010;162.39
9b474537c2b26020bb16aee19acacccf;5/02/2010;13.38
27c157e605c56c7df70c605963e198bd;27/02/2010;132.53
f78d50ea4f0c83a4a302d9fa8220c654;19/09/2010;14.6
f78d50ea4f0c83a4a302d9fa8220c654;17/09/2010;15.8
406921adcca37705ef527b4246c12e83;9/09/2010;238.2
380890d3043421087f00b3ca9a1c70da;9/09/2010;41.5
0a98cead98f3935ef3051e834a30419e;3/07/2010;101.2
274830ce12f90afc5e6000fa62d397e5;3/07/2010;80.7
c018a9209a2d912f820dc82db60b1354;4/08/2010;91.1
c9d489ec975d21e098f1f13e26bbe6d7;4/08/2010;156.7
4933dfc3aa43418031d095968b6ba945;4/08/2010;32.1
883360491194dd3b866c897b2587d174;30/11/2010;153.59
ae06c34243f741e203e97c48eb4108eb;1/12/2010;106.62
c32c353f4a9bc8ae2e079e6bb75d2b80;2/12/2010;229.51
b7dea45c3cc92b9efd5a4905e67f4511;23/08/2010;32
79da7d16f003cfb5f9b8544d5b11700d;23/08/2010;42.1
dd91e131888064bf7df3ce08f3d8fd94;23/08/2010;86.2
dd91e131888064bf7df3ce08f3d8fd94;23/08/2010;55.6
f728194ffdb461394d105863bc5d0f91;24/08/2010;120.2
b44159c128d31f55629260b6716b58f7;23/08/2010;35.9
d2f1475850c213560abdec5deae2dc97;23/08/2010;60.6
699c76a8203348961730e0164a508243;25/08/2010;194.1
a553c46e3a22fb9c326aeb3d7277cbdf;15/09/2010;43.7
761a1b1e8e4103f2ac5a42556494ac25;14/12/2010;90.73
ddda7d9d71d2000dcf144987a367a5cf;14/12/2010;154.51
c783744a1161b21e2a8a705a4871c1b4;14/12/2010;88.39
a7b77e5e6e60dc427d96d8d22ac7ba0d;13/12/2010;66.41
eaac040a7f6db3db59873bbe213983f0;14/12/2010;99.56
c32c353f4a9bc8ae2e079e6bb7207335;13/12/2010;57.96
9f5290bea3d2df4cff9041e935d0d831;14/12/2010;58.33
879cf7da2f43c0f8e09069c3d727b3d0;13/12/2010;46.5
4b0e911c7e5b79f6d929b016837547c6;21/04/2010;63.65
0a98cead98f3935ef3051e834a30419e;21/04/2010;200.56
0a98cead98f3935ef3051e834a30419e;20/04/2010;171.79
d630e562266c3bf241d5034f19169025;4/06/2010;61.05
ceef5546f1c3ab17cedfc7b081d0d2a8;2/08/2010;52.8
55a921582f7b88ef61a3d8e24f502205;18/07/2010;36
d7a314341b76460d7b4aa4c0cdc429ad;19/11/2010;36.7
15c2795f9994744f8ffef0a4ba095708;19/11/2010;33.36
9cb0ce4ebefaba511db0badba05ad866;21/11/2010;45.27
27bd69801ce062f9b751502b38443d94;19/11/2010;21.26
2eb2273b6a2d38daeb67ee14a8d306ce;19/11/2010;92.2
9cb0ce4ebefaba511db0badba05ad866;22/11/2010;44.63
cf3a94138caddceb3209e4723638ef6f;19/11/2010;40.95
ae06c34243f741e203e97c48eb62c195;19/11/2010;36.53
ae06c34243f741e203e97c48eb62e6db;19/11/2010;79.94
d7a314341b76460d7b4aa4c0cdc429ad;20/11/2010;46.91
8e37a68fab5f31a5e2c1b5f77c6bb9e5;20/11/2010;285.79
ae06c34243f741e203e97c48eb62e6db;19/11/2010;43.99
8f6e86069d388d684300c29ee8ef1c3b;19/11/2010;60.48
532278dfa8891ad6dd958337e4504c9b;20/11/2010;214.38
ca5f041e0b807120714a6e4616154d37;20/11/2010;80.85
59a766bd488db1053eeba5a3aea922df;19/11/2010;63.78
ae06c34243f741e203e97c48eb62e6db;19/11/2010;78.53
86aa09456b63a2a25e0097c55203cb59;19/11/2010;75.93
68fe4d0ad82cc2d715d131953336cea4;24/09/2010;165.4
b713292f0ba59fd6af34ff18b81eb316;23/09/2010;96.4
ae06c34243f741e203e97c48eb62e6db;23/09/2010;12.4
68fe4d0ad82cc2d715d131953336d717;23/09/2010;49.3
5d3f4707b95580ea79778ab1c3eded3a;12/04/2010;218.18
0fbe7aa8ad7a347abb574855700027fc;18/11/2010;141.37
86aa09456b63a2a25e0097c55203cb59;18/11/2010;79.57
9cfcb63cf9bc63b557eeddf25980d918;17/11/2010;112.58
33913c022700103029e6bb283c7af263;17/11/2010;136.31
274830ce12f90afc5e6000fa62d397e5;19/06/2010;40.9
3a9ca0965227dc470f30145e41ede8db;20/06/2010;107.6
3a9ca0965227dc470f30145e41ede8db;20/06/2010;71.8
3a9ca0965227dc470f30145e41ede8db;19/06/2010;54.5
16cbe35db7fff70fbc8251b4cdc70323;27/06/2010;96.3
3a2679f650632d8bba988f75e7227ab8;27/06/2010;64.5
8e37a68fab5f31a5e2c1b5f77c6bb9e5;26/06/2010;34.8
274830ce12f90afc5e6000fa62d397e5;26/06/2010;92.1
81909d34a4420a253a42ce5cdcb68079;19/10/2010;307.2
f1e26c4ed501729be168d62e7881d432;19/10/2010;94
67a8e0fe666e643895763798a14785bb;19/10/2010;56.6
ae06c34243f741e203e97c48eb42017b;18/10/2010;48.3
ae06c34243f741e203e97c48eb62e6db;18/10/2010;60.1
8998bb370b5f0cec43a373adebba0c72;18/10/2010;68.1
699c76a8203348961730e0164a753a25;27/11/2010;51.47
74cd7c58007b373923662b850024736e;27/11/2010;29.43
e84fda9c5df33f03c89b6923c3650564;27/11/2010;40.75
e84fda9c5df33f03c89b6923c3650564;16/12/2010;45.67
784a730957c6e05508e71c604ac54e01;16/12/2010;223.83
807f274d7a99210e52857364d84eb6c1;15/12/2010;136.41
f39e7db9ee7e26c0744216d488012e8f;21/03/2010;51.31
68fe4d0ad82cc2d715d131953312673c;21/03/2010;78.23
8ed36e0e9dbf62743c06c09e5f7c1835;21/03/2010;43.14
b7dea45c3cc92b9efd5a4905e69fa8a1;16/10/2010;83.7
68fe4d0ad82cc2d715d131953336d717;16/10/2010;102.3
8cacd92bb3ea82079e446fd4b8fd7730;16/10/2010;124.1
8d7a255716cbbbbf448c696c69370f2d;16/10/2010;54
cf3a94138caddceb3209e4723638ef6f;16/10/2010;87.7
ae06c34243f741e203e97c48eb62c195;16/10/2010;27.2
8e37a68fab5f31a5e2c1b5f77c6bb9e5;18/10/2010;97.4
68fe4d0ad82cc2d715d131953336d717;17/10/2010;43.2
ae06c34243f741e203e97c48eb42017b;16/10/2010;17.7
8e37a68fab5f31a5e2c1b5f77c6bb9e5;25/10/2010;86.7
8e37a68fab5f31a5e2c1b5f77c6bb9e5;17/10/2010;82.7
685396e6fd6648980758db4c2085f3e6;21/12/2010;187.5
c76f7b7ecd87b555ba34fa076d677229;22/12/2010;113.42
55bb52525b727f9cd1ed78ae35a71921;21/12/2010;138.81
2567bce44b7b5ec0fa4311c5b2665e03;28/09/2010;37.3
ceef5546f1c3ab17cedfc7b081d11efe;29/09/2010;182
dc874dfe725f73eaed3fd0ec71b9f4ef;29/09/2010;61.6
17c21284245ff240c7212732991c62d2;28/09/2010;27.2
de5b7f1979a395d6791864bee0eca77f;13/11/2010;211.69
68fe4d0ad82cc2d715d131953312673c;13/11/2010;30.92
b1ca0dbdbfac705017357ddace7bf707;14/11/2010;208.3
2ca81f8112b8c60af222ee2ed7287d4e;13/11/2010;11.41
760cafde3f1d33ceca82940e5230f9af;15/05/2010;73.94
406921adcca37705ef527b4246c12e83;15/05/2010;38.92
13cd660fbea6e3b6221aa0fc6fcb8f58;16/05/2010;105.14
760cafde3f1d33ceca82940e5230f9af;15/05/2010;34.88
88a0d8a123b3c1b2f39bec89da5567a1;14/07/2010;69.3
79da7d16f003cfb5f9b8544d5b11700d;14/07/2010;79.7
1f644b70aa0241070b84ca26fdff597e;14/07/2010;52.6
7d1f317a98447453092aa1301ebae2c5;15/07/2010;224.7
699c76a8203348961730e0164a753a25;14/07/2010;175
6e168888d1ec73590b7ea3715487eec4;19/09/2010;49.9
86aa09456b63a2a25e0097c55221c885;19/09/2010;147.5
1e639fc120efea2675ac138ebeac4c2f;19/09/2010;34.9
f0b6f21fcefb692be7160c8d771a46df;18/09/2010;74.9
8ed36e0e9dbf62743c06c09e5f7c1835;18/09/2010;36.2
2f1882c87731970df63e69d4bc254f96;19/09/2010;161.3
9cb0ce4ebefaba511db0badba0bbc923;19/09/2010;44.3
86aa09456b63a2a25e0097c5520497ec;11/07/2010;161.8
86aa09456b63a2a25e0097c55220cd9a;11/07/2010;31.9
79da7d16f003cfb5f9b8544d5b31e0a0;10/07/2010;39.1
ae06c34243f741e203e97c48eb42017b;26/09/2010;67.3
ae06c34243f741e203e97c48eb42017b;26/09/2010;38
0ccc1298928674d39cb6be553de4c969;3/06/2010;41.64
59a766bd488db1053eeba5a3aea922df;28/10/2010;58.3
68fe4d0ad82cc2d715d131953336e852;28/10/2010;185.8
d2f1475850c213560abdec5deae2dc97;29/10/2010;163.9
86aa09456b63a2a25e0097c5520497ec;29/10/2010;139.9
0c457e5cd7b06f77ee291a1639cb3a89;28/10/2010;107.1
86aa09456b63a2a25e0097c55225713a;29/10/2010;168.1
ae06c34243f741e203e97c48eb62c195;25/09/2010;25
a86c8d399be95a32f795a8a9887127b9;19/09/2010;28.4
ae06c34243f741e203e97c48eb62c195;18/09/2010;49
e1c35c883ce3aeffbf2e3d5a2fe7228a;20/08/2010;110.6
5a0254807b6014f038fe4157f250e506;19/08/2010;40.3
3acdf931da6e30a04a9096ef553b3be8;19/08/2010;73.4
86aa09456b63a2a25e0097c55220cd9a;8/09/2010;228.5
abb8a5727fb8c8fae10cd1b24eb6726b;7/09/2010;22.4
eddbb47ea9e1646ee81e528c8f5c6326;8/09/2010;108.1
339924c2cf0026254a50ec5b3e5a2a05;7/09/2010;68.2
caa7a1b7f11b99895d9991c3635fd51d;12/11/2010;72.17
8e37a68fab5f31a5e2c1b5f77c6bb9e5;12/11/2010;19.92
b978183185cdbdb3e065562510a368c3;12/11/2010;40.5
68fe4d0ad82cc2d715d131953312673c;12/11/2010;30.43
d6d916f7489aba2e893781969dded88c;3/07/2010;47.1
406921adcca37705ef527b4246c12e83;3/07/2010;97.8
8e37a68fab5f31a5e2c1b5f77c6bb9e5;4/07/2010;6.8
4c37542f88f6bc6fb2465a93be210506;3/07/2010;48.2
85beef0c795e5e4cacf4aa4058c16b01;4/09/2010;129.2
dd91e131888064bf7df3ce08f3d8fd94;4/09/2010;26.2
85beef0c795e5e4cacf4aa4058c16b01;3/09/2010;35.4
a479cdd4f9c8127e0f521fdf5d7a7fa0;28/08/2010;17.5
9c20ca4ed54259e49914ca125da59a6a;28/08/2010;84.4
1a63261ffd08f9542093a658c0065ed8;29/10/2010;49.5
1cbe459130a435037ebacaf7fb1e7f35;29/10/2010;66
2f1882c87731970df63e69d4bc282692;29/10/2010;39.3
ca5f041e0b807120714a6e4616154d37;29/10/2010;63.8
8e37a68fab5f31a5e2c1b5f77c6bb9e5;31/10/2010;116.1
8e37a68fab5f31a5e2c1b5f77c6bb9e5;30/10/2010;77.8
4c37542f88f6bc6fb2465a93be210506;29/10/2010;82.4
ae06c34243f741e203e97c48eb62c195;29/10/2010;123.9
c6edbfc4eedf3b9eccc4df5f1b2da11a;29/10/2010;98.1
59a766bd488db1053eeba5a3aea922df;3/07/2010;70
8ed36e0e9dbf62743c06c09e5f7c1835;4/10/2010;27.6
d2f1475850c213560abdec5deae2dc97;4/10/2010;98.8
406921adcca37705ef527b4246c1370e;4/10/2010;56.9
b079b5295555435bd161381873204313;5/10/2010;127.6
0a98cead98f3935ef3051e834a30419e;5/10/2010;445.7
563043c37377e8143f746ec00cb8101b;5/10/2010;50.9
d2f1475850c213560abdec5deae2dc97;4/10/2010;126.9
65b6f3b7075270499ddd0f1dc10f9ac6;4/10/2010;35.8
cf3a94138caddceb3209e4723638ef6f;4/10/2010;149
e84fda9c5df33f03c89b6923c3650564;4/10/2010;36.6
ae06c34243f741e203e97c48eb62e6db;4/10/2010;133.7
406921adcca37705ef527b4246c1370e;3/03/2010;37.92
ded01e648ddbeb109e0b377479b816be;4/06/2010;18.9
5f00a946d5717f9c646a53195cfa6ef0;28/05/2010;31.79
406921adcca37705ef527b4246c1370e;28/05/2010;15.64
9b474537c2b26020bb16aee19acacccf;27/05/2010;223.24
b8329294de68c83ec04d2edab5f52e3f;27/05/2010;22.02
8ed36e0e9dbf62743c06c09e5f7c1835;22/08/2010;32.4
8ed36e0e9dbf62743c06c09e5f7c1835;22/08/2010;161.1
8e37a68fab5f31a5e2c1b5f77c6bb9e5;22/08/2010;125.6
699c76a8203348961730e0164a508243;25/09/2010;67.9
65b6f3b7075270499ddd0f1dc10f9ac6;25/09/2010;74.7
8ed36e0e9dbf62743c06c09e5f7c1835;24/04/2010;34.18
4c37542f88f6bc6fb2465a93be20ac81;23/04/2010;70.54
8e37a68fab5f31a5e2c1b5f77c6bb9e5;24/04/2010;76.4
36c09cf37ce9cd241ffd160d17d5edae;23/04/2010;45.23
406921adcca37705ef527b4246c12e83;23/04/2010;100.34
36c09cf37ce9cd241ffd160d17d5edae;23/04/2010;89.74
dcadab2065b6511035589404eb0aba75;18/08/2010;81.2
406921adcca37705ef527b4246c12e83;3/07/2010;216.9
699c76a8203348961730e0164a753a25;25/10/2010;50.3
45ef4e79bb11d4c38ab7fe83db6349bc;24/10/2010;52.9
ae06c34243f741e203e97c48eb42017b;24/10/2010;106.6
d2f1475850c213560abdec5deae2dc97;24/10/2010;65.8
b1ca0dbdbfac705017357ddace7bf707;8/12/2010;187.47
851e424ed81e136e7e8c4b9ab0a84dd9;8/12/2010;146.14
caa7a1b7f11b99895d9991c3635fd51d;7/12/2010;118.45
c76f7b7ecd87b555ba34fa076d677229;7/12/2010;192.92
2ca81f8112b8c60af222ee2ed7287d4e;7/12/2010;52.82
fd3831b43f038c9ee0e840c18baa5793;9/12/2010;87.4
10d9df705123aefdc68ca566646a1731;9/12/2010;31.27
2f1882c87731970df63e69d4bc1f0b52;9/12/2010;43.94
406921adcca37705ef527b4246c12e83;26/04/2010;46.71
406921adcca37705ef527b4246c12e83;26/04/2010;131.35
2567bce44b7b5ec0fa4311c5b2665e03;9/11/2010;183.3
68fe4d0ad82cc2d715d131953336e852;7/11/2010;86.13
3546db06867c6c6f85e353c8ea633d07;7/11/2010;41.43
ae06c34243f741e203e97c48eb42017b;7/11/2010;22.71
2ca81f8112b8c60af222ee2ed7287d4e;7/11/2010;22.6
b7dea45c3cc92b9efd5a4905e6a0b585;7/11/2010;37.85
8e37a68fab5f31a5e2c1b5f77c6bb9e5;7/11/2010;81.83
baacf396f773709519bbde35a587f7f4;8/11/2010;205.65
b820797ed1b7a8148ed455b9cfeee641;7/11/2010;28.89
ca5f041e0b807120714a6e4616154d37;7/11/2010;23.56
86aa09456b63a2a25e0097c55203cb59;30/09/2010;76.3
e4cae9e711f3aa4ce90ed98f28380df7;13/08/2010;26.9
7d3c2e2ccb10710c9877b709b8192478;22/10/2010;162
16cbe35db7fff70fbc8251b4cdc843b1;21/10/2010;226.5
3546db06867c6c6f85e353c8ea633d07;21/10/2010;136.8
67a8e0fe666e643895763798a14785bb;21/10/2010;54.5
d4fdce6822a5f108a1aeb32c3e6e43b6;21/10/2010;129.6
5d3f4707b95580ea79778ab1c3eded3a;22/10/2010;62.3
d2f1475850c213560abdec5deae2dc97;22/10/2010;101.6
0a98cead98f3935ef3051e834a30419e;21/10/2010;125
ae06c34243f741e203e97c48eb62e6db;21/10/2010;92.6
ae06c34243f741e203e97c48eb62c195;21/10/2010;92.5
ae06c34243f741e203e97c48eb42017b;21/10/2010;16
86aa09456b63a2a25e0097c55203bbfb;25/08/2010;245.7
699c76a8203348961730e0164a508243;25/08/2010;59.8
649d38ea6680a3f6ee4a4b734f5443b1;26/08/2010;181.6
c9d489ec975d21e098f1f13e26bcf9e8;26/08/2010;132.9
f78d50ea4f0c83a4a302d9fa8220c654;29/08/2010;17.2
f9960513c13c6a5a8ed5213fe386d103;25/08/2010;65.6
de4eaca945c64dda33846e2fd2a1c7e1;25/08/2010;57.1
68fe4d0ad82cc2d715d131953312744d;28/07/2010;214.3
a0fc8364b222d4aaf247f397ce1cf79d;1/09/2010;200.7
6a93cb8cf1ff4234508a40e9510962bd;15/10/2010;116.2
a142ea0ecdc8a0f61ef28bd089964d1d;14/10/2010;39.2
8e37a68fab5f31a5e2c1b5f77c6bb9e5;23/10/2010;125.1
9a509746b5612ec4d3126dab574b4c84;14/10/2010;28
f78d50ea4f0c83a4a302d9fa8220c654;15/10/2010;36.1
36c09cf37ce9cd241ffd160d17d243c9;24/10/2010;128.9
8ed36e0e9dbf62743c06c09e5f7c1835;25/10/2010;42.5
8e37a68fab5f31a5e2c1b5f77c6bb9e5;25/10/2010;59.8
9cb0ce4ebefaba511db0badba05ad866;18/06/2010;131
68fe4d0ad82cc2d715d131953336cea4;17/06/2010;18.2
b8ae7685c97ef64f90a646a3b97e4233;20/06/2010;158.5
b8ae7685c97ef64f90a646a3b97e4233;19/06/2010;169.8
3a9ca0965227dc470f30145e41ede8db;17/06/2010;7.8
a142ea0ecdc8a0f61ef28bd089a94176;18/06/2010;105.1
406921adcca37705ef527b4246c1370e;17/06/2010;65.2
584a3faf5a5c62c4fb996f80ec5ec7d0;2/10/2010;773.1
8580f11854be65a9832bf6562d63701c;6/10/2010;72.6
8e37a68fab5f31a5e2c1b5f77c6bb9e5;6/10/2010;83.1
8d7a255716cbbbbf448c696c69396d67;6/10/2010;199.1
b7dea45c3cc92b9efd5a4905e6a0b585;5/10/2010;243.4
16c444e2173ffd1a0de394eabba2177e;5/10/2010;101.4
